part1: 3500; part2: 66400; part3: 284200
part1: 3300; part2: 61500; part3: 283800
part1: 4100; part2: 69300; part3: 234000
part1: 3000; part2: 65100; part3: 285300
part1: 5000; part2: 69400; part3: 292800
part1: 4400; part2: 94200; part3: 248000
part1: 3200; part2: 71900; part3: 193200
part1: 2800; part2: 56100; part3: 194900
part1: 2900; part2: 68200; part3: 227800
part1: 6700; part2: 56200; part3: 321700
part1: 6600; part2: 83500; part3: 245700
part1: 5400; part2: 60500; part3: 205900
part1: 4700; part2: 62100; part3: 343800
part1: 5200; part2: 56300; part3: 186200
part1: 4300; part2: 55700; part3: 187400
part1: 4200; part2: 54800; part3: 188000
part1: 4400; part2: 54000; part3: 187800
part1: 4400; part2: 54100; part3: 187900
part1: 4400; part2: 57500; part3: 192900
part1: 4500; part2: 55300; part3: 193800
part1: 4500; part2: 54900; part3: 202100
part1: 4400; part2: 53000; part3: 187800
part1: 4400; part2: 55800; part3: 187600
part1: 5800; part2: 53600; part3: 188300
part1: 4100; part2: 53300; part3: 186500
part1: 4200; part2: 53600; part3: 188100
part1: 4700; part2: 58600; part3: 193100
part1: 4500; part2: 54700; part3: 194400
part1: 4500; part2: 55600; part3: 193300
part1: 4500; part2: 55200; part3: 194100
part1: 6300; part2: 58600; part3: 193500
part1: 4200; part2: 55900; part3: 186300
part1: 4300; part2: 56500; part3: 190500
part1: 4200; part2: 52600; part3: 201300
part1: 4200; part2: 52200; part3: 182300
part1: 4100; part2: 53900; part3: 183300
part1: 4100; part2: 52200; part3: 240800
part1: 4400; part2: 56900; part3: 199100
part1: 4600; part2: 58800; part3: 199400
part1: 4600; part2: 72800; part3: 182700
part1: 4200; part2: 52300; part3: 182400
part1: 4100; part2: 52100; part3: 182000
part1: 4400; part2: 55500; part3: 193900
part1: 4400; part2: 55300; part3: 193500
part1: 4600; part2: 64300; part3: 200800
part1: 2700; part2: 53400; part3: 182200
part1: 2900; part2: 52700; part3: 205700
part1: 3200; part2: 61300; part3: 351300
part1: 4700; part2: 83800; part3: 215700
part1: 3100; part2: 56400; part3: 193600
part1: 2900; part2: 55900; part3: 193700
part1: 2800; part2: 56900; part3: 206900
part1: 3000; part2: 58900; part3: 189700
part1: 2800; part2: 56300; part3: 188200
part1: 2700; part2: 70600; part3: 193100
part1: 2700; part2: 55700; part3: 196200
part1: 2800; part2: 55200; part3: 208400
part1: 2700; part2: 96100; part3: 190700
part1: 2800; part2: 54400; part3: 188900
part1: 2600; part2: 54600; part3: 187800
part1: 4800; part2: 60800; part3: 188200
part1: 2600; part2: 53700; part3: 187400
